Domain,Domain,Page,Count
hy.m.s,hy.m.s,Աղվեսը,4
hy.m.s,hy.m.s,Ապոլլոնին,4
hy.m.s,hy.m.s,Ապրելուց_քաղցր_է_մեռնել_քեզ_համար,4
hy.m.s,hy.m.s,Բոլորը_քեզ,4
hy.m.s,hy.m.s,Ես_իմ_անուշ_Հայաստանի,4
hy.m.s,hy.m.s,Թումանյանի_քառյակներ,4
hy.m.s,hy.m.s,Խոնարհ_աղջիկը,4
hy.m.s,hy.m.s,Հայրենիքիս_հետ,4
hy.m.s,hy.m.s,Հրաժեշտի_գազել,4
hy.m.s,hy.m.s,Կրակիր_ինձ_վրա_քո_աչքերով,4
hy.m.s,hy.m.s,-,3
hy.m.s,hy.m.s,«Ամեն_մի_սիրտ_ցավով_լըցվեց_մեր_դարում...»,3
hy.m.s,hy.m.s,Ախր_ես_ինչպես_վեր_կենամ_գնամ,3
hy.q,hy.q,Ռալֆ_Վալդո_Էմերսոն,12
hy.q,hy.q,Գլխավոր_էջ,10
hy.q,hy.q,Իսպանիա,10
hy.q,hy.q,Անանիա_Շիրակացի,7
hy.q,hy.q,Մովսես_Խորենացի,4
hy.q,hy.q,Թշվառները,2
hy.q,hy.q,Կատեգորիա:Անձինք_այբբենական_կարգով,2
hy.q,hy.q,Հովհաննես_Թումանյան,2
hy.q,hy.q,Պատկեր:VisualEditor_single_edit_tab_preference_dialog.png,2
hy.q,hy.q,Ծնողներ,1
hy.q,hy.q,Կատեգորիա:1904,1
hy.q,hy.q,Կատեգորիա:610_ծնունդներ,1
hy.q,hy.q,Մաքս_Մերկել,1
hy.q,hy.q,Ջուր,1
hy.q,hy.q,Վիքիքաղվածք:Խորհրդարան/Արխիվ/2016թ.,1
hy.q,hy.q,Ֆելիսիտե_Ժանլիս,1
hy.q,hy.q,1803,1
hy.q,hy.q,1882,1
hy.q,hy.q,Գլխավոր_Էջ,1
hy.q,hy.q,Եզոպոս,1
hy.q,hy.q,Ընդունակություն,1
hy.q,hy.q,Կատեգորիա:1803_ծնունդներ,1
hy.q,hy.q,Կատեգորիա:1882_մահեր,1
hy.q,hy.q,Կատեգորիա:Ամերիկացիներ,1
hy.q,hy.q,Կատեգորիա:Բանաստեղծներ,1
hy.s,hy.s,Գլխավոր_էջ,12
hy.s,hy.s,"Էջ:Ghazaros_Aghayan,_Collected_works,_vol._4_(Ղազարոս_Աղայան,_Երկերի_ժողովածու,_հատոր_4-րդ).djvu/662",6
hy.s,hy.s,"Էջ:Ghazaros_Aghayan,_Collected_works,_vol._4_(Ղազարոս_Աղայան,_Երկերի_ժողովածու,_հատոր_4-րդ).djvu/631",4
hy.s,hy.s,"Ինդեքս:Ghazaros_Aghayan,_Collected_works,_vol._4_(Ղազարոս_Աղայան,_Երկերի_ժողովածու,_հատոր_4-րդ).djvu",4
hy.s,hy.s,"Էջ:Ghazaros_Aghayan,_Collected_works,_vol._4_(Ղազարոս_Աղայան,_Երկերի_ժողովածու,_հատոր_4-րդ).djvu/629",3
hy.s,hy.s,"Հայկական_ժողովրդական_հեքիաթներ,_հատոր_2",3
hy.s,hy.s,Հեղինակ:Հովհաննես_Թումանյան,3
hy.s,hy.s,Վահան_Տերյանի_հիշատակին,3
hy.s,hy.s,Կացին_ախպեր,3
hy.s,hy.s,Առաւօտ_լուսոյ_(Ներսես_Շնորհալի),2
hy.s,hy.s,Աստուածամա՜ր,2
hy.s,hy.s,Զազունյան,2
hy.s,hy.s,Էջ:Հայկական_Սովետական_Հանրագիտարան_(Soviet_Armenian_Encyclopedia)_7.djvu/519,2
hy.s,hy.s,Հատուկ_թղթակիցը,2
hy.s,hy.s,Հեղինակ:Միսաք_Մեծարենց,2
hy.s,hy.s,Ես_իմ_անուշ_Հայաստանի,2
hy.s,hy.s,"Էջ:Ghazaros_Aghayan,_Collected_works,_vol._4_(Ղազարոս_Աղայան,_Երկերի_ժողովածու,_հատոր_4-րդ).djvu/678",2
hy.s,hy.s,Խոսք՝_պատմահայր_Մովսես_Խորենացու_«Հայոց_պատմության»_1500-ամյա_հոբելյանին_նվիրված_հանդիսավոր_նիստում,2
hy.s,hy.s,Հացին_երգը_(ժողովածու),2
hy.s,hy.s,"Ա՜խ,_ի՜նչ_լավ_են_սարի_վըրա...",1
hy.s,hy.s,Ակրոստիքոս,1
hy.s,hy.s,Աքասիաներու_շուքին_տակ,1
hy.s,hy.s,Բյուրեղի_դյութանք,1
hy.s,hy.s,Գայլն_ու_գառը,1
hy.s,hy.s,Երկեր_(Եղիշե_Չարենց),1
hyw,hyw,Գլխաւոր_Էջ,41
hyw,hyw,Harry_Potter_and_The_Chamber_of_Secrets,38
hyw,hyw,The_Hunger_Games,14
hyw,hyw,Harry_Potter_and_The_Prisoner_of_Azkaban,9
hyw,hyw,Harry_Potter_and_The_Goblet_of_Fire,5
hyw,hyw,3_Հոկտեմբեր,2
hyw,hyw,Ամերիկայի_Միացեալ_Նահանգներ,2
hyw,hyw,Գերմանիա,2
hyw,hyw,Գիրք,2
hyw,hyw,Լոնտոն,2
hyw,hyw,Ճափոն,2
hyw,hyw,Նիւ_Եորք,2
hyw,hyw,Սուրբ_Սարգիս,2
hyw,hyw,Վահան_Թոթովենց,2
hyw,hyw,Փարիզ,2
hyw,hyw,12_Մարտ,2
hyw,hyw,1984_թուական,2
hyw,hyw,Ալզայմըրի_Հիւանդութիւն,2
hyw,hyw,Դերասան,2
hyw,hyw,Նիճերիա,2
hyw,hyw,Պորտու,2
hyw,hyw,11_Սեպտեմբեր,2
hyw,hyw,15_Յունիս,2
hyw,hyw,9_Յունիս,2
hyw,hyw,9_Սեպտեմբեր,2
hyw.m,hyw.m,Գլխաւոր_Էջ,3
hyw.m,hyw.m,Տիգրան_Կամսարական,3
hyw.m,hyw.m,Սուրբ_Սարգիս,2
hyw.m,hyw.m,Իրաւունք,1
hyw.m,hyw.m,Սեխ,1
hyw.m,hyw.m,Նուարսակի_Դաշինքը,1
hyw.m,hyw.m,Ստորոգութիւն:Մարտ,1
hyw.m,hyw.m,Սպասարկող:Իմքննարկումները,1
hyw.m,hyw.m,Հրանդ_Ասատուր,1
hyw.m,hyw.m,Արեւմտահայերէն,1
hyw.m,hyw.m,Իսլամութիւն,1
hyw.m,hyw.m,9_Փետրուար,1
hyw.m,hyw.m,Տղմուտ_(գետ),1
hyw.m,hyw.m,Ս․_Սարգիս_(տօն),1
hyw.m,hyw.m,Ստորոգութիւն:Սթոքհոլմի_թանգարաններ,1
hyw.m,hyw.m,Պատկեր:Compass_Card.svg,1
hyw.m,hyw.m,Հայ_Պատմութեան_Ժամանակագրութիւն,1
hyw.m,hyw.m,Սիրոյ_Տօն,1
hz,hz,Main_Page,17
hz,hz,Wikipedia:Community_Portal,2
hz,hz,Special:ListUsers,1
hz,hz,Special:ListUsers/sysop,1
hz,hz,Special:Statistics,1
hz,hz,Special:ActiveUsers,1
hz,hz,Special:ListFiles,1
hz.m,hz.m,Main_Page,1
ia,ia,Pagina_principal,90
ia,ia,Radiodiffusion,12
ia,ia,Bent_Andersen,9
ia,ia,Special:Modificationes_recente,9
ia,ia,Wikipedia:Declaration_general_de_non-responsabilitate,7
ia,ia,Dublin,7
ia,ia,Cinema,6
ia,ia,Ecuador,6
ia,ia,Special:Mi_discussion,6
ia,ia,Coheritor,5
ia,ia,Fermo,5
ia,ia,Lingua_anglese,5
ia,ia,Ovidio,5
ia,ia,Wikipedia:Portal_del_communitate,5
ia,ia,Lingua_latin,5
ia,ia,Funafuti,5
ia,ia,Porto_Alegre,5
ia,ia,1905,4
ia,ia,21_de_junio,4
ia,ia,Bent_Andersen_(disambiguation),4
ia,ia,Enzyma,4
ia,ia,Frequentia,4
ia,ia,Nikola_Tesla,4
ia,ia,Paul_Grüninger,4
ia,ia,Statos_Unite_de_America,4
ia.b,ia.b,Wikibooks:Portal_del_communitate,13
ia.b,ia.b,Pagina_principal,9
ia.b,ia.b,Special:Mi_discussion,4
ia.b,ia.b,Anglese-Interlingua/m,3
ia.b,ia.b,Anglese-Interlingua/p,3
ia.b,ia.b,Special:Modificationes_recente,3
ia.b,ia.b,Usator:McDutchie,3
ia.b,ia.b,Discussion_Usator:46.185.13.122,1
ia.b,ia.b,Discussion_Usator:46.173.55.27,1
ia.d,ia.d,Pagina_principal,6
ia.d,ia.d,Appendice:Dictionarios/Espaniol-interlingua/g,2
ia.d,ia.d,Appendice:Dictionarios/Espaniol-interlingua,1
ia.d,ia.d,Appendice:Dictionarios/Espaniol-interlingua/p,1
ia.d,ia.d,Appendice:Dictionarios/Italiano-interlingua,1
ia.d,ia.d,Appendice:Dictionarios/Italiano-interlingua/g,1
ia.d,ia.d,Chęciny,1
ia.d,ia.d,Special:Recerca,1
ia.d,ia.d,anglese,1
ia.d,ia.d,Special:Mi_discussion,1
ia.m,ia.m,Cartoon_Network,5
ia.m,ia.m,Pagina_principal,5
ia.m,ia.m,File:Junior-Jaguar-Belize-Zoo.jpg,3
ia.m,ia.m,Radiodiffusion,3
ia.m,ia.m,2016-06,2
ia.m,ia.m,7_(numero),2
ia.m,ia.m,Anne_Buydens,2
ia.m,ia.m,Barca,2
ia.m,ia.m,Catalonia,2
ia.m,ia.m,Ecuador,2
ia.m,ia.m,Naucalpan_de_Juárez,2
ia.m,ia.m,Phase,2
ia.m,ia.m,Undas_electromagnetic,2
ia.m,ia.m,Egypto,2
ia.m,ia.m,File:Lena_2017_Unser_Song_(cropped).jpg,2
ia.m,ia.m,Isle_of_Wight,2
ia.m,ia.m,Provincia_de_Barcelona,2
ia.m,ia.m,Usator:Melv_douc/dictionario_anglese-interlingua,2
ia.m,ia.m,Categoria:Locos,2
ia.m,ia.m,Consilio_del_Union_Europee,2
ia.m,ia.m,File:Pussy_Willow_Stem_2000px.jpg,2
ia.m,ia.m,Grado_(angulo),2
ia.m,ia.m,OmegaT,2
ia.m,ia.m,Scientia,2
ia.m,ia.m,Usator:Melv_douc/projecto_de_lingua,2
id,id,Halaman_Utama,1110
id,id,Istimewa:Pencarian,952
id,id,Badan_Penyelidik_Usaha-usaha_Persiapan_Kemerdekaan_Indonesia,165
id,id,Istimewa:Perubahan_terbaru,124
id,id,Andre_Rosiade,121
id,id,Undang-Undang_Dasar_Negara_Republik_Indonesia_Tahun_1945,120
id,id,Mohammad_Hatta,111
id,id,Soekarno,111
id,id,Pemanasan_global,99
id,id,Proklamasi_Kemerdekaan_Indonesia,97
id,id,Budi_Utomo,94
id,id,Panitia_Sembilan,90
id,id,Cap_Go_Meh,88
id,id,Pancasila,87
id,id,Peristiwa_Rengasdengklok,86
id,id,Vincent_Ryan_Rompies,85
id,id,Indonesia,79
id,id,Sejarah_Internet,78
id,id,Konferensi_Asia–Afrika,75
id,id,Ki_Hadjar_Dewantara,74
id,id,Diponegoro,73
id,id,Ernest_Douwes_Dekker,71
id,id,Gerakan_Non-Blok,71
id,id,Special:Search,71
id,id,Sarekat_Islam,70
id.b,id.b,Fungsi_tombol_pada_keyboard,29
id.b,id.b,Rumus-Rumus_Fisika_Lengkap/Gerak,20
id.b,id.b,"Rumus-Rumus_Fisika_Lengkap/Getaran,_gelombang_dan_bunyi",18
id.b,id.b,"Subjek:Kimia/Materi:Asam,_Basa,_Garam",18
id.b,id.b,Halaman_Utama,17
id.b,id.b,Wisata:Purwokerto,16
id.b,id.b,Bahasa_Indonesia/EYD,14
id.b,id.b,Bahasa_Indonesia/Konjungsi,14
id.b,id.b,Bahasa_Indonesia/Preposisi,14
id.b,id.b,Soal-Soal_Matematika/Volume_bangun_ruang,14
id.b,id.b,Rekayasa_Lalu_Lintas/Survai_lalu_lintas,13
id.b,id.b,Romawi_Kuno/Pengetahuan/Angka,13
id.b,id.b,Farmakologi/Rute_Pemberian_Obat,12
id.b,id.b,Harvest_Moon:_Back_To_Nature,12
id.b,id.b,Istimewa:Pencarian,12
id.b,id.b,Harvest_Moon:Back_To_Nature/Resep,11
id.b,id.b,Bahasa_Indonesia/Prefiks,11
id.b,id.b,Harvest_Moon:Back_To_Nature/Kencan,10
id.b,id.b,Moda_Transportasi/Moda_Transportasi_Jalan,10
id.b,id.b,Harvest_Moon:Back_To_Nature,10
id.b,id.b,Bahasa_Indonesia/Kalimat_Perintah,9
id.b,id.b,Dongeng/Asal_usul_Kota_Surabaya,9
id.b,id.b,Moda_Transportasi/Sejarah_transportasi,9
id.b,id.b,Rumus-Rumus_Fisika_Lengkap,9
id.b,id.b,Subjek:Bahasa_Indonesia/Materi:Paragraf,9
id.d,id.d,Indeks:Bahasa_Indonesia/Frekuensi/1,68
id.d,id.d,Pengguna:Jagawana/IndoWordList,61
id.d,id.d,Lampiran:Kamus_bahasa_Sanskerta_–_bahasa_Indonesia,32
id.d,id.d,Lampiran:Kamus_bahasa_Jawa_–_bahasa_Indonesia,17
id.d,id.d,Kategori:id:Verba_(me-kan),15
id.d,id.d,Istimewa:Pencarian,13
id.d,id.d,Lampiran:Daftar_singkatan_dan_akronim_dalam_bahasa_Indonesia,13
id.d,id.d,Indeks:Bahasa_Bali,7
id.d,id.d,Indeks:Bahasa_Indonesia/Kiasan,6
id.d,id.d,bahasa_Indonesia,6
id.d,id.d,makantah,6
id.d,id.d,paéh,6
id.d,id.d,Halaman_Utama,5
id.d,id.d,Lampiran:Daftar_Swadesh_bahasa_Aceh,5
id.d,id.d,Lampiran:Kamus_bahasa_Indonesia_–_bahasa_Jawa,5
id.d,id.d,fleksibilitas,5
id.d,id.d,molar,5
id.d,id.d,Lampiran:Daftar_Swadesh_bahasa_Bugis,4
id.d,id.d,kuartal,4
id.d,id.d,Kategori:Kata_bahasa_Bali,4
id.d,id.d,Special:Search,4
id.d,id.d,makadam,4
id.d,id.d,Kategori:Sinonim_kata_populasi,3
id.d,id.d,Kategori:id:Adverbia,3
id.d,id.d,Lampiran:Bahasa_gaul_dalam_bahasa_Indonesia,3
id.m,id.m,Halaman_Utama,3389
id.m,id.m,Istimewa:Pencarian,3047
id.m,id.m,-,1982
id.m,id.m,Yaadein_(film_2001),1423
id.m,id.m,Badan_Penyelidik_Usaha-usaha_Persiapan_Kemerdekaan_Indonesia,1215
id.m,id.m,Cap_Go_Meh,1082
id.m,id.m,Undang-Undang_Dasar_Negara_Republik_Indonesia_Tahun_1945,732
id.m,id.m,Zodiak,714
id.m,id.m,Proklamasi_Kemerdekaan_Indonesia,620
id.m,id.m,Indonesia,588
id.m,id.m,Yandex,581
id.m,id.m,Budi_Utomo,565
id.m,id.m,Perserikatan_Bangsa-Bangsa,537
id.m,id.m,Soekarno,507
id.m,id.m,Pancasila,491
id.m,id.m,Mohammad_Hatta,464
id.m,id.m,Panitia_Sembilan,457
id.m,id.m,Gerakan_Non-Blok,456
id.m,id.m,Andre_Rosiade,438
id.m,id.m,Daftar_negara_menurut_jumlah_penduduk,435
id.m,id.m,Inna_lillahi_wa_inna_ilaihi_raji'un,434
id.m,id.m,Peristiwa_Rengasdengklok,434
id.m,id.m,Bhinneka_Tunggal_Ika,431
id.m,id.m,Perundingan_Linggarjati,404
id.m,id.m,Perhimpunan_Bangsa-Bangsa_Asia_Tenggara,396
id.m.b,id.m.b,Fungsi_tombol_pada_keyboard,209
id.m.b,id.m.b,Bahasa_Indonesia/Konjungsi,145
id.m.b,id.m.b,"Subjek:Kimia/Materi:Asam,_Basa,_Garam",127
id.m.b,id.m.b,Rumus-Rumus_Fisika_Lengkap/Gerak,110
id.m.b,id.m.b,"Rumus-Rumus_Fisika_Lengkap/Getaran,_gelombang_dan_bunyi",104
id.m.b,id.m.b,Rumus-Rumus_Fisika_Lengkap/Termodinamika,85
id.m.b,id.m.b,Subjek:Fisika/Materi:Pengubahan_satuan_waktu,82
id.m.b,id.m.b,Romawi_Kuno/Pengetahuan/Angka,78
id.m.b,id.m.b,Rumus-Rumus_Fisika_Lengkap,75
id.m.b,id.m.b,Harvest_Moon:Back_To_Nature/Resep,74
id.m.b,id.m.b,Doa_Ziarah_Kubur_Singkat_Lengkap_Dengan_Artinya,63
id.m.b,id.m.b,Rumus-Rumus_Fisika_Lengkap/Gaya_dan_tekanan,63
id.m.b,id.m.b,Harvest_Moon:Back_To_Nature/Bercocok_tanam,62
id.m.b,id.m.b,Bahasa_Indonesia/EYD,61
id.m.b,id.m.b,Harvest_Moon:_Back_To_Nature,61
id.m.b,id.m.b,Harvest_Moon:Back_To_Nature/Kencan,56
id.m.b,id.m.b,Lirik_Lagu-lagu_Anak_Indonesia,55
id.m.b,id.m.b,Bahasa_Indonesia/Preposisi,52
id.m.b,id.m.b,Istilah-istilah_dalam_musik,52
id.m.b,id.m.b,Subjek:Bahasa_Indonesia/Materi:Kalimat_Aktif_dan_Pasif,52
id.m.b,id.m.b,Rumus-Rumus_Fisika_Lengkap/Energi,50
id.m.b,id.m.b,Bahasa_Indonesia/Kalimat_Langsung,49
id.m.b,id.m.b,Rahasia_Otak_Super/Teknik_Menghafal,47
id.m.b,id.m.b,Rumus-Rumus_Fisika_Lengkap/Massa_jenis,47
id.m.b,id.m.b,Bahasa_Indonesia/Kalimat_Pasif,45
id.m.d,id.m.d,Lampiran:Kamus_bahasa_Jawa_–_bahasa_Indonesia,199
id.m.d,id.m.d,Lampiran:Kamus_bahasa_Indonesia_–_bahasa_Jawa,183
id.m.d,id.m.d,Wiktionary:Daftar_Swadesh_bahasa_Madura,180
id.m.d,id.m.d,Lampiran:Daftar_Swadesh_bahasa_Bugis,175
id.m.d,id.m.d,Lampiran:Kamus_bahasa_Sanskerta_–_bahasa_Indonesia,129
id.m.d,id.m.d,bahasa_Indonesia,106
id.m.d,id.m.d,Lampiran:Bahasa_gaul_dalam_bahasa_Indonesia,102
id.m.d,id.m.d,Istimewa:Pencarian,79
id.m.d,id.m.d,Lampiran:Daftar_Swadesh_bahasa_Aceh,73
id.m.d,id.m.d,Lampiran:Daftar_Swadesh_bahasa_Palembang,72
id.m.d,id.m.d,Lampiran:Daftar_singkatan_dan_akronim_dalam_bahasa_Indonesia,72
id.m.d,id.m.d,Indeks:Aksara_Jawa/Semua,63
id.m.d,id.m.d,Lampiran:Daftar_Swadesh_bahasa_Makassar,63
id.m.d,id.m.d,Lampiran:Bahasa_Cirebon,46
id.m.d,id.m.d,Indeks:Bahasa_Indonesia/Frekuensi/1,42
id.m.d,id.m.d,Lampiran:Daftar_Swadesh_bahasa_Bali,42
id.m.d,id.m.d,-,40
id.m.d,id.m.d,Pengguna:Bennylin/Frekuensi/1,40
id.m.d,id.m.d,Lampiran:Daftar_Swadesh_bahasa_Jawa,35
id.m.d,id.m.d,Lampiran:Kata_Indonesia_yang_sering_salah_dieja,33
id.m.d,id.m.d,Jawa,30
id.m.d,id.m.d,Indeks:Bahasa_Lampung,29
id.m.d,id.m.d,Halaman_Utama,27
id.m.d,id.m.d,Lampiran:Nama_angka_dalam_bahasa_Jawa,26
id.m.d,id.m.d,coli,26
id.m.m,id.m.m,pembicaraan_pengguna:amy,2
id.m.m,id.m.m,Istimewa:Masuk_log,1
id.m.q,id.m.q,"Ing_ngarsa_sung_tuladha,_ing_madya_mangun_karsa,_tut_wuri_andayani",23
id.m.q,id.m.q,Mens_sana_in_corpore_sano,23
id.m.q,id.m.q,"Menepuk_air_di_dulang,_terpercik_muka_sendiri",17
id.m.q,id.m.q,"Anjing_menggonggong,_khafilah_berlalu",16
id.m.q,id.m.q,"Karena_nila_setitik,_rusak_susu_sebelanga",14
id.m.q,id.m.q,"Bersatu_kita_teguh,_bercerai_kita_runtuh",13
id.m.q,id.m.q,Bagai_makan_buah_simalakama,10
id.m.q,id.m.q,Becik_ketitik_ala_ketara,9
id.m.q,id.m.q,"Daripada_hidup_bercermin_bangkai,_lebih_baik_mati_berkalang_tanah",9
id.m.q,id.m.q,"Sekali_merengkuh_dayung,_dua_tiga_pulau_terlampaui",9
id.m.q,id.m.q,"Sugih_tanpa_bandha,_digdaya_tanpa_aji,_nglurug_tanpa_bala,_menang_tanpa_ngasorake",9
id.m.q,id.m.q,Seperti_air_di_daun_talas,8
id.m.q,id.m.q,"Seperti_padi,_kian_berisi_kian_merunduk",8
id.m.q,id.m.q,"Berat_sama_dipikul,_ringan_sama_dijinjing",7
id.m.q,id.m.q,Besar_pasak_daripada_tiang,7
id.m.q,id.m.q,"Gajah_di_pelupuk_mata_tak_tampak,_semut_di_seberang_lautan_tampak",7
id.m.q,id.m.q,Sambil_menyelam_minum_air,7
id.m.q,id.m.q,Air_susu_dibalas_dengan_air_tuba,6
id.m.q,id.m.q,"Di_mana_bumi_dipijak,_di_situ_langit_dijunjung",6
id.m.q,id.m.q,Halaman_Utama,6
id.m.q,id.m.q,Kalau_tidak_berada-ada_takkan_tempua_bersarang_rendah,6
id.m.q,id.m.q,"Sepintar-pintarnya_bangkai_ditutupi,_baunya_tetap_tercium_juga",6
id.m.q,id.m.q,"Guru_kencing_berdiri,_murid_kencing_berlari",5
id.m.q,id.m.q,Habis_manis_sepah_dibuang,5
id.m.q,id.m.q,Lempar_batu_sembunyi_tangan,5
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_3_Tahun_2002,45
id.m.s,id.m.s,Undang-Undang_Dasar_Negara_Republik_Indonesia_Tahun_1945,34
id.m.s,id.m.s,Undang-Undang_Dasar_Negara_Republik_Indonesia_Tahun_1945/Perubahan_III,27
id.m.s,id.m.s,Istimewa:Pencarian,15
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_19_Tahun_2002,13
id.m.s,id.m.s,Pedoman_Umum_Ejaan_Bahasa_Indonesia_yang_Disempurnakan,12
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_17_Tahun_2014,10
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_20_Tahun_2003,9
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_2_Tahun_1999,8
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_22_Tahun_1948,6
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_11_Tahun_2008,6
id.m.s,id.m.s,Piagam_Perserikatan_Bangsa-Bangsa,5
id.m.s,id.m.s,Putusan_Kongres_Pemuda-pemuda_Indonesia,5
id.m.s,id.m.s,Perjanjian_Linggarjati,5
id.m.s,id.m.s,Statuta_Mahkamah_Internasional,5
id.m.s,id.m.s,Undang-Undang_Dasar_Negara_Republik_Indonesia_Tahun_1945/Naskah_asli,4
id.m.s,id.m.s,Undang-Undang_Dasar_Sementara_Republik_Indonesia_1950,4
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_10_Tahun_1998,4
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_5_Tahun_1985,4
id.m.s,id.m.s,Pembicaraan_Pengguna:Ankry,4
id.m.s,id.m.s,Undang-Undang_Republik_Indonesia_Nomor_28_Tahun_2014,4
id.m.s,id.m.s,Dekret_Presiden_Republik_Indonesia_tentang_Kembali_kepada_Undang-Undang_Dasar_1945,3
id.m.s,id.m.s,Halaman_Utama,3
id.m.s,id.m.s,Maklumat_Presiden_Republik_Indonesia_23_Juli_2001,3
id.m.s,id.m.s,Sanghyang_Siksakandang_Karesian,3
id.q,id.q,Istimewa:Pencarian,16
id.q,id.q,Halaman_Utama,5
id.q,id.q,Pembicaraan_Pengguna:Mimihitam,3
id.q,id.q,"Seperti_padi,_kian_berisi_kian_merunduk",2
id.q,id.q,Dennis_Bergkamp,2
id.q,id.q,Pembicaraan_Pengguna:Rachmat04,2
id.q,id.q,Bagai_makan_buah_simalakama,2
id.q,id.q,"Daripada_hidup_bercermin_bangkai,_lebih_baik_mati_berkalang_tanah",1
id.q,id.q,Filsafat,1
id.q,id.q,"Gajah_sama_gajah_berjuang,_pelanduk_mati_di_tengah-tengah",1
id.q,id.q,Kategori:Halaman_dengan_gambar_rusak,1
id.q,id.q,Kategori:Olahragawan,1
id.q,id.q,Memancing_di_air_keruh,1
id.q,id.q,"Menepuk_air_di_dulang,_terpercik_muka_sendiri",1
id.q,id.q,"Pembicaraan:Ada_uang_abang_sayang,_tak_ada_uang_abang_melayang",1
id.q,id.q,Pembicaraan_Pengguna:Bagas_Chrisara,1
id.q,id.q,Pengguna:Aphaia,1
id.q,id.q,Pengguna:Cintya_Fatila_Syifa,1
id.q,id.q,Peribahasa_Bugis-Makassar,1
id.q,id.q,Tan_Malaka,1
id.q,id.q,"Berat_sama_dipikul,_ringan_sama_dijinjing",1
id.q,id.q,"Di_mana_bumi_dipijak,_di_situ_langit_dijunjung",1
id.q,id.q,Film,1
id.q,id.q,Kategori:Peribahasa,1
id.q,id.q,Lebih_baik_satu_burung_di_tangan_dari_pada_sepuluh_burung_di_pohon,1
id.s,id.s,Halaman_Utama,23
id.s,id.s,Pembicaraan_Pengguna:Aldnonymous,15
id.s,id.s,Istimewa:Pencarian,9
id.s,id.s,Undang-Undang_Dasar_Negara_Republik_Indonesia_Tahun_1945,7
id.s,id.s,Undang-Undang_Republik_Indonesia_Nomor_3_Tahun_2002,7
id.s,id.s,Undang-Undang_Republik_Indonesia_Nomor_7_Tahun_1984,6
id.s,id.s,Kategori:Halaman_dengan_galat_skrip,4
id.s,id.s,Kategori:Karya_dengan_halaman_pengarang_yang_tidak_ada,4
id.s,id.s,Kategori:Karya_dengan_tanggal_non-numerik,4
id.s,id.s,Kategori:Karya_dengan_tanggal_yang_tidak_dikenal,4
id.s,id.s,Kategori:Karya_tidak_bertanggal,4
id.s,id.s,Penghapusan_Perdagangan_Orang_Di_Indonesia_Tahun_2004-2005,3
id.s,id.s,Undang-Undang_Republik_Indonesia_Nomor_7_Tahun_1984/Penjelasan,3
id.s,id.s,Pengguna:FosterMasel6633,3
id.s,id.s,Buku_Praktis_Bahasa_Indonesia_2/Bahasa,2
id.s,id.s,Kitab_Undang-Undang_Hukum_Perdata,2
id.s,id.s,Pengguna:DinoWhitehouse,2
id.s,id.s,Penjelasan_Undang-Undang_Dasar_Republik_Indonesia_1945,2
id.s,id.s,Undang-Undang_Republik_Indonesia_Nomor_20_Tahun_2003,2
id.s,id.s,Undang-Undang_Republik_Indonesia_Nomor_24_Tahun_2009,2
id.s,id.s,Babad_Panjalu,2
id.s,id.s,Kategori:Halaman_yang_belum_diuji-baca,2
id.s,id.s,Undang-Undang_Dasar_Sementara_Republik_Indonesia_1950,2
id.s,id.s,Undang-Undang_Republik_Indonesia_Nomor_2_Tahun_1999,2
id.s,id.s,Undang-Undang_Republik_Indonesia_Nomor_10_Tahun_1998,2
ie,ie,Principal_págine,48
ie,ie,Ecuador,9
ie,ie,Auxilie:Auxilie,7
ie,ie,Dublin,7
ie,ie,Funafuti,5
ie,ie,Porto_Alegre,5
ie,ie,Wikipedia:Págine_del_comunité,4
ie,ie,Anglesi,3
ie,ie,Radio,3
ie,ie,America_del_Sud,2
ie,ie,Categorie:Ecuador,2
ie,ie,Cultura,2
ie,ie,File:Flag_of_Ecuador.svg,2
ie,ie,Filosofie,2
ie,ie,London,2
ie,ie,Paris,2
ie,ie,Quito,2
ie,ie,Special:Mi_contributiones,2
ie,ie,Special:Mi_discussion,2
ie,ie,Special:Nov_changes,2
ie,ie,Unit_States_de_America,2
ie,ie,Wikipedia:Auxilie,2
ie,ie,9_april,2
ie,ie,Bram_Stoker,2
ie,ie,Christoph_Kindervater,2
ie.b,ie.b,Usator:Zigger,2
ie.b,ie.b,Principal_págine,2
ie.b,ie.b,Resume_de_gramatica_de_Interlingue_(Occidental),1
ie.d,ie.d,Principal_págine,4
ie.d,ie.d,sentir,1
ie.d,ie.d,change,1
ie.d,ie.d,term,1
ie.d,ie.d,belleza,1
ie.m,ie.m,Principal_págine,5
ie.m,ie.m,Unit_Arabic_Emiratus,4
ie.m,ie.m,Abu_Dhabi,3
ie.m,ie.m,Ecuador,2
